epoch,train_loss,train_recons,train_kld,val_loss,val_recons,val_kld
1,0.0982000003647128,0.056819546310280744,41.38045216392183,0.057635850727558134,0.056320058435201645,1.3157921654383342
2,0.05757021335038272,0.05634934258222662,1.2208708013481093,0.05769383928179741,0.056246674517790474,1.4471651442845663
3,0.05724270250431822,0.05635421020796832,0.8884921049794675,0.05716622354586919,0.05627445478240649,0.891768824895223
4,0.05719603501153334,0.0563618614816413,0.8341735318272552,0.05735950025916099,0.05631090392669042,1.0485961561203003
5,0.0574518931152392,0.05631966447471676,1.1322285236761493,0.05727450986703237,0.05630206075310707,0.9724491742451986
6,0.05674681095883851,0.05125577024458535,5.491040507229892,0.0529668499827385,0.044677970558404924,8.28887933731079
7,0.05104637319656243,0.042244072301760166,8.80230042039737,0.050604762395222984,0.04086059674620628,9.744165084838867
8,0.04798053976706015,0.04024175588736694,7.738783561735225,0.04664779850840568,0.03961865133047104,7.029146720886231
9,0.047319566748236765,0.039508447163596354,7.811119157422183,0.04552503057320913,0.038032879809538525,7.4921505190531414
10,0.046859446357393295,0.0391187542363217,7.7406917111806814,0.045624777406454084,0.03813354025781154,7.491236729939779
11,0.04589125926740676,0.038498491446550626,7.392767476481439,0.04549543359875679,0.0375449030995369,7.950529791514079
12,0.04555892166022723,0.038330234951318654,7.228686406884549,0.045334241171677905,0.03818742138147354,7.146819539388021
13,0.045596784679696564,0.038237254694358826,7.359529746597301,0.04475296132763227,0.037629557102918626,7.123404121398925
14,0.0451898594522468,0.03805351038390207,7.136348742487002,0.044517738739649454,0.03692014677325885,7.597591615041097
15,0.04506561628460721,0.03789244952649184,7.173166379583102,0.044312772542238234,0.03684477616349856,7.46799645614624
16,0.04491455168326424,0.037777799845088125,7.136751486712421,0.04477708117167155,0.0373512759009997,7.425804953257243
17,0.044856566432112305,0.03772794301542043,7.128623133103324,0.04424020034074783,0.03651748615006606,7.722713970184326
18,0.044767412935432634,0.037614560109433946,7.152852549132467,0.04399252611398697,0.036596640328566236,7.395885499318441
19,0.044587364858519274,0.03747708179713599,7.110282716731542,0.044459972202777864,0.036973501662413276,7.486469923655192
20,0.04689681385112233,0.03820460992862081,8.692203520555164,0.04375465049346288,0.036680738161007566,7.073911912282308
21,0.044384188138289725,0.03739250912671617,6.991678726485715,0.044009048382441206,0.03647884516914686,7.5302027854919436
22,0.04438361065412578,0.0373603165862663,7.0232935964775995,0.04420333723227183,0.03720226187507312,7.001074605305989
23,0.044258997811899556,0.037225889293852524,7.033108098818191,0.04395811293522517,0.03677710248033206,7.1810101254781085
24,0.044252925049908264,0.0372206105279621,7.0323143048393995,0.043764270861943566,0.03666058135529359,7.103688986460368
25,0.04417847827311175,0.03705528632611016,7.123191535921025,0.04375390380620956,0.03618625750144323,7.5676463432312016
26,0.044193440364063884,0.03706954865068992,7.123891440435215,0.04352377785245577,0.036476009517908095,7.047768405914306
27,0.0440989802522115,0.037022211838587456,7.076768040542968,0.04394336285193761,0.03640973683198293,7.533625551859537
28,0.04404566009374245,0.03693847274044892,7.107186954769466,0.0438881319463253,0.03658508849143982,7.303043327331543
29,0.04403217118373491,0.0369135103040131,7.118660533354857,0.04336892105142275,0.035857525050640104,7.5113955523173015
30,0.04396208016506141,0.03687591049323649,7.086169465469808,0.04334180647134781,0.036005222901701925,7.336583618164062
